career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,player_id,player_team,player_team_arr,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,series_id,series_name,success_raid_percent,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackle_success_rate,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
4,0,0,5,0,0,,5,Anand,61.53,2325,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",6,6,1.2,1,,1.2,5,13,0,,49,"Pro Kabaddi League Season 7, 2019",46.15,3,0,0.0,0,1,0,,0.0,3,,0,6,0,3,5,0
6,58,0,4,0,5,,17,Sumit,83.33,2330,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",60,60,3.52,1,,0.11,1,6,0,,49,"Pro Kabaddi League Season 7, 2019",33.33,1,58,3.41,0,0,0,,54.71,106,,58,2,58,48,1,0
0,0,0,0,0,0,,6,Harsh Vardhan,0.0,2334,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,2,,0,0,0,2,0,0
6,3,0,6,0,0,,2,Surender Singh,62.5,234,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",8,8,4.0,3,,2.5,2,16,0,,2,"Pro Kabaddi League Season 2, 2015",31.25,4,3,1.5,0,0,0,,50.0,6,,3,5,3,3,6,0
9,1,0,45,1,0,,12,Surender Singh,74.52,234,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",45,45,3.75,18,,3.66,26,106,0,,3,"Pro Kabaddi League Season 3, 2016",41.5,34,1,0.08,0,2,0,,9.09,11,,1,44,1,10,27,0
3,2,0,18,0,0,,11,Surender Singh,58.13,234,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",11,11,1.0,5,,0.81,4,43,0,,4,"Pro Kabaddi League Season 4, 2016",20.93,7,2,0.18,0,0,0,,25.0,8,,2,9,2,6,18,0
11,2,0,49,0,0,,18,Surender Singh,73.28,234,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",70,70,3.88,27,,3.77,41,131,0,,8,"Pro Kabaddi League Season 5, 2017",51.9,47,2,0.11,2,2,0,,8.69,23,,2,68,2,21,35,0
0,0,0,0,0,0,,1,Surender Singh,0.0,234,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,,0.0,0,1,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,,0.0,1,,0,0,0,1,1,0
5,1,0,7,0,0,,4,Surender Singh,52.17,234,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",11,11,2.75,6,,2.5,4,23,0,,49,"Pro Kabaddi League Season 7, 2019",43.47,5,1,0.25,0,0,0,,25.0,4,,1,10,1,3,11,0
0,0,0,0,0,0,0.0,0,Sonu Gahlawat,0.0,2344,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,2,0,0,,1,Anil,100.0,2345,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,,0.0,0,2,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Anil,0.0,2345,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Mahendra Choudhary,0.0,2346,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
1,1,0,0,0,0,,1,Vikram Kandola,0.0,2351,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",1,1,1.0,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,1,1.0,0,0,0,,16.66,6,,1,0,1,5,0,0
0,0,0,1,0,0,,2,Vikram Kandola,100.0,2351,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,1,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,3,,0,0,0,3,0,0
2,4,0,0,0,0,,7,Ajay,0.0,2353,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",4,4,0.57,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,4,0.57,0,0,0,,28.57,14,,4,0,4,10,0,0
1,2,0,0,0,0,,7,Ajay,0.0,2353,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",2,2,0.28,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,2,0.28,0,0,0,,13.33,15,,2,0,2,13,0,0
17,14,2,78,3,0,,21,Naveen,77.2,2357,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",102,102,4.85,17,,4.19,71,193,0,,26,"Pro Kabaddi League Season 6, 2018",45.59,71,12,0.57,1,4,2,,32.55,43,,14,88,14,31,44,0
14,2,0,39,1,0,,13,Naveen,72.56,2357,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",58,58,4.46,16,,4.3,40,113,0,,49,"Pro Kabaddi League Season 7, 2019",49.55,43,2,0.15,1,1,0,,25.0,8,,2,56,2,6,31,0
0,0,0,0,0,0,0.0,0,Amirhossein Mohammad Maleki,0.0,2372,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
1,0,0,1,0,0,,1,Emad Sedaghatnia,50.0,2376,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",1,1,1.0,0,,1.0,1,4,0,,49,"Pro Kabaddi League Season 7, 2019",25.0,1,0,0.0,0,0,0,,0.0,3,,0,1,0,3,2,0
8,37,4,19,0,3,,13,Ravi Kumar,86.36,240,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",37,37,2.84,0,,0.0,0,22,0,,2,"Pro Kabaddi League Season 2, 2015",0.0,0,33,2.53,0,0,4,,60.65,61,,37,0,37,28,3,0
2,9,1,0,0,0,,12,Ravi Kumar,0.0,240,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",9,9,0.75,0,,0.0,0,1,0,,3,"Pro Kabaddi League Season 3, 2016",0.0,0,8,0.66,0,0,1,,37.5,24,,9,0,9,16,1,0
0,0,0,5,0,0,,5,Ravi Kumar,100.0,240,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",0,0,0.0,0,,0.0,0,5,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,0,0.0,0,0,0,,0.0,9,,0,0,0,9,0,0
4,30,2,2,1,0,,23,Ravi Kumar,100.0,240,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",30,30,1.3,0,,0.0,0,2,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,28,1.21,0,0,2,,44.11,68,,30,0,30,40,0,0
6,40,7,2,0,2,,22,Ravi Kumar,100.0,240,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",40,40,1.81,0,,0.0,0,2,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,33,1.5,0,0,7,,41.66,96,,40,0,40,63,0,0
6,31,4,2,0,2,,14,Ravi Kumar,100.0,240,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",31,31,2.21,0,,0.0,0,2,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,27,1.92,0,0,4,,48.43,64,,31,0,31,37,0,0
0,0,0,0,0,0,0.0,0,Mohammad Arif Robbani,0.0,2423,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
5,41,0,3,3,2,,22,Sunil,100.0,2462,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",41,41,1.86,0,,0.0,0,3,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,41,1.86,0,0,0,,33.6,122,,41,0,41,81,0,0
6,39,1,0,1,3,,14,Sunil,0.0,2462,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",39,39,2.78,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,38,2.71,0,0,1,,46.42,84,,39,0,39,46,0,0
6,25,5,5,1,1,,19,Parveen,85.71,2463,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",28,28,1.47,2,,0.15,1,7,0,,26,"Pro Kabaddi League Season 6, 2018",42.85,1,20,1.05,0,0,5,,41.66,60,,25,3,25,40,1,0
4,4,1,0,0,0,,6,Parveen,0.0,2463,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",4,4,0.66,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,3,0.5,0,0,1,,26.66,15,,4,0,4,12,0,0
4,12,3,0,0,0,,10,Adarsh T,100.0,2470,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",14,14,1.4,0,,0.2,2,1,0,,26,"Pro Kabaddi League Season 6, 2018",200.0,1,9,0.9,0,0,3,,52.17,23,,12,2,12,14,0,0
2,3,0,0,0,0,,9,Adarsh T,0.0,2470,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",3,3,0.33,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,3,0.33,0,0,0,,33.33,9,,3,0,3,6,0,0
1,3,0,2,0,0,,6,Ankit,100.0,2471,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",3,3,0.5,0,,0.0,0,2,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,3,0.5,0,0,0,,27.27,11,,3,0,3,8,0,0
3,5,1,7,0,0,,5,Ankit,100.0,2471,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",5,5,1.0,0,,0.0,0,7,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,4,0.8,0,0,1,,38.46,13,,5,0,5,9,0,0
0,0,0,1,0,0,,1,Sumit Kumar,100.0,2473,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,,0.0,0,1,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,,0.0,1,,0,0,0,1,0,0
0,0,0,0,0,0,0.0,0,Sumit Kumar,0.0,2473,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,1,0,0,,1,Aman Kadian,33.33,2474,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,,0.0,0,3,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,2,0
1,0,0,2,0,0,,2,Aman Kadian,75.0,2474,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",2,2,1.0,1,,1.0,1,4,0,,49,"Pro Kabaddi League Season 7, 2019",50.0,1,0,0.0,0,0,0,,0.0,1,,0,2,0,1,1,0
9,4,1,63,0,0,,17,Ajinkya Ashok Pawar,73.61,2475,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",75,75,4.41,9,,4.17,62,163,0,,26,"Pro Kabaddi League Season 6, 2018",43.55,57,3,0.17,0,1,1,,30.76,13,,4,71,4,10,43,0
5,0,0,25,0,0,,14,Ajinkya Ashok Pawar,62.12,2475,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",19,19,1.35,3,,1.35,16,66,0,,49,"Pro Kabaddi League Season 7, 2019",28.78,16,0,0.0,0,0,0,,0.0,2,,0,19,0,2,25,0
1,0,0,6,0,0,,5,Purna Singh,75.0,2478,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",4,4,0.8,1,,0.8,3,12,0,,49,"Pro Kabaddi League Season 7, 2019",33.33,3,0,0.0,0,0,0,,0.0,2,,0,4,0,2,3,0
0,0,0,0,0,0,0.0,0,Purna Singh,0.0,2478,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
3,12,3,9,1,0,,10,Shubham Shinde,81.81,2479,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",12,12,1.2,0,,0.0,0,11,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,9,0.9,0,0,3,,31.57,38,,12,0,12,29,2,0
3,17,2,7,0,0,,13,Shubham Shinde,100.0,2479,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",18,18,1.38,0,,0.07,1,8,0,,49,"Pro Kabaddi League Season 7, 2019",12.5,1,15,1.15,0,0,2,,38.63,44,,17,1,17,29,0,0
0,0,0,0,0,0,,1,Hemant Chauhan,0.0,2480,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,1,,0,0,0,1,0,0
0,0,0,0,0,0,0.0,0,Hemant Chauhan,0.0,2480,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
7,17,1,0,1,1,,12,Ponparthiban Subramanian,0.0,2481,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",17,17,1.41,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,16,1.33,0,0,1,,33.33,51,,17,0,17,35,0,0
1,2,0,0,0,0,,5,Ponparthiban Subramanian,0.0,2481,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",2,2,0.4,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,2,0.4,0,0,0,,28.57,7,,2,0,2,5,0,0
1,1,0,0,0,0,,3,Aashish Nagar,0.0,2482,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",1,1,0.33,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,1,0.33,0,0,0,,25.0,4,,1,0,1,3,0,0
0,0,0,0,0,0,0.0,0,Aashish Nagar,0.0,2482,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
8,4,1,29,0,0,,13,Sonu Jaglan,72.46,2485,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",33,33,2.53,2,,2.23,27,69,0,,49,"Pro Kabaddi League Season 7, 2019",42.02,21,3,0.23,0,3,1,,100.0,4,,4,29,4,1,19,0
5,17,1,0,0,1,,15,Harendra Kumar,0.0,2486,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",17,17,1.13,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,16,1.06,0,0,1,,33.33,51,,17,0,17,35,0,0
0,0,0,0,0,0,0.0,0,Subhash Narwal,0.0,2487,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
14,4,0,70,0,0,,16,Vinay,79.61,2488,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",81,81,5.06,14,,4.81,63,157,0,,49,"Pro Kabaddi League Season 7, 2019",49.04,55,4,0.25,2,5,0,,26.66,15,,4,77,4,11,32,0
1,1,0,0,0,0,,1,Satywan,0.0,2489,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",1,1,1.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,1,1.0,0,0,0,,50.0,2,,1,0,1,1,0,0
5,7,1,0,0,1,,4,Hadi Oshtorak,0.0,249,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",7,7,1.75,0,,0.0,0,1,0,,2,"Pro Kabaddi League Season 2, 2015",0.0,0,6,1.5,0,0,1,,53.84,13,,7,0,7,7,1,0
4,18,1,0,0,0,,10,Hadi Oshtorak,0.0,249,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",18,18,1.8,0,,0.0,0,1,0,,3,"Pro Kabaddi League Season 3, 2016",0.0,0,17,1.7,0,0,1,,45.0,40,,18,0,18,23,1,0
5,12,3,0,0,1,,7,Hadi Oshtorak,0.0,249,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",13,13,1.85,1,,0.14,0,1,0,,4,"Pro Kabaddi League Season 4, 2016",100.0,0,9,1.28,0,0,3,,57.14,21,,12,1,12,12,1,0
4,20,3,0,4,0,,16,Hadi Oshtorak,0.0,249,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",20,20,1.25,0,,0.0,0,0,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,17,1.06,0,0,3,,36.36,55,,20,0,20,38,0,0
5,12,0,5,3,0,,13,Hadi Oshtorak,81.81,249,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",18,18,1.38,0,,0.46,6,11,0,,26,"Pro Kabaddi League Season 6, 2018",54.54,4,12,0.92,0,0,0,,41.37,29,,12,6,12,17,2,0
5,33,6,30,4,1,,17,Hadi Oshtorak,94.44,249,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",41,41,2.41,4,,0.47,4,36,0,,49,"Pro Kabaddi League Season 7, 2019",22.22,4,27,1.58,0,0,6,,48.52,68,,33,8,33,41,2,0
0,0,0,0,0,0,0.0,0,Pratik Patil,0.0,2490,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,1,0,0,,2,Neeraj Narwal,25.0,2491,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,4,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,3,0
5,27,5,0,0,2,,16,Jadhav Balasaheb Shahaji,0.0,2492,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",27,27,1.68,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,22,1.37,0,0,5,,54.0,50,,27,0,27,28,0,0
